descripcion_conducta;armas_medios;barrios_hecho;fecha_hecho;hora_hecho;edad;sexo;movil_victima;movil_agresor;clase_sitio;articulo;delito_solo;curso_vida;curso_vida_orden;mes_num;dia_num;rango_horario;rango_horario_orden;dia_nombre;dia_nombre_orden;localidad;num_com;nom_com;cantidad_unica;año_num;tipología
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ALARCÓN;27/09/2016;7:20:00;16;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;7:00-7:59;7;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SOTOMAYOR;27/09/2016;16:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;16:00-16:59;16;martes;2;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;LA CONCORDIA;27/09/2016;4:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;4:00-4:59;4;martes;2;06. LA CONCORDIA;6;LA CONCORDIA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN FRANCISCO;27/09/2016;13:00:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;13:00-13:59;13;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ALARCÓN;27/09/2016;7:20:00;16;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;7:00-7:59;7;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN FRANCISCO;27/09/2016;13:00:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;13:00-13:59;13;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;LA CONCORDIA;27/09/2016;4:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;4:00-4:59;4;martes;2;06. LA CONCORDIA;6;LA CONCORDIA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SOTOMAYOR;27/09/2016;16:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;16:00-16:59;16;martes;2;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SOTOMAYOR;27/09/2016;16:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;16:00-16:59;16;martes;2;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;LA CONCORDIA;27/09/2016;4:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;4:00-4:59;4;martes;2;06. LA CONCORDIA;6;LA CONCORDIA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN FRANCISCO;27/09/2016;13:00:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;13:00-13:59;13;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ALARCÓN;27/09/2016;7:20:00;16;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;7:00-7:59;7;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SOTOMAYOR;27/09/2016;16:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;16:00-16:59;16;martes;2;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;LA CONCORDIA;27/09/2016;4:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;4:00-4:59;4;martes;2;06. LA CONCORDIA;6;LA CONCORDIA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN FRANCISCO;27/09/2016;13:00:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;13:00-13:59;13;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ALARCÓN;27/09/2016;7:20:00;16;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;7:00-7:59;7;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ALARCÓN;27/09/2016;7:20:00;16;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;7:00-7:59;7;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ALARCÓN;27/09/2016;7:20:00;16;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;7:00-7:59;7;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN FRANCISCO;27/09/2016;13:00:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;13:00-13:59;13;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;LA CONCORDIA;27/09/2016;4:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;4:00-4:59;4;martes;2;06. LA CONCORDIA;6;LA CONCORDIA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SOTOMAYOR;27/09/2016;16:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;16:00-16:59;16;martes;2;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SOTOMAYOR;27/09/2016;16:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;16:00-16:59;16;martes;2;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN FRANCISCO;27/09/2016;13:00:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;13:00-13:59;13;martes;2;03. SAN FRANCISCO;3;SAN FRANCISCO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;LA CONCORDIA;27/09/2016;4:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;4:00-4:59;4;martes;2;06. LA CONCORDIA;6;LA CONCORDIA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SOTOMAYOR;27/09/2016;16:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;16:00-16:59;16;martes;2;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;LA CONCORDIA;27/09/2016;4:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;4:00-4:59;4;martes;2;06. LA CONCORDIA;6;LA CONCORDIA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SOTOMAYOR;27/09/2016;16:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;16:00-16:59;16;martes;2;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;LA CONCORDIA;27/09/2016;4:55:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;9;27;4:00-4:59;4;martes;2;06. LA CONCORDIA;6;LA CONCORDIA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
